test0,test1,test2,test3,test4,test5,test6,test7,test8,test9
"{'NDCG@5': 0.3691629035531821, 'HR@5': 0.4755504718329997}","{'NDCG@5': 0.3422383538905292, 'HR@5': 0.45496592015579357}","{'NDCG@5': 0.31340671255252694, 'HR@5': 0.4272158287906319}","{'NDCG@5': 0.2734719179876025, 'HR@5': 0.3755625937656276}","{'NDCG@5': 0.2459348637488463, 'HR@5': 0.33989056800416884}","{'NDCG@5': 0.21881438015008298, 'HR@5': 0.3069831306394665}","{'NDCG@5': 0.1939817900736095, 'HR@5': 0.2720464725643897}","{'NDCG@5': 0.1684686695489736, 'HR@5': 0.24286789354860777}","{'NDCG@5': 0.13746096948926317, 'HR@5': 0.20154087407104385}","{'NDCG@5': 0.10498694003162924, 'HR@5': 0.15630962115017716}"
"{'NDCG@5': 0.3683045087000802, 'HR@5': 0.4752645124392336}","{'NDCG@5': 0.3437473954491554, 'HR@5': 0.4578870496592016}","{'NDCG@5': 0.3129771344948489, 'HR@5': 0.42761962447001817}","{'NDCG@5': 0.27382213322611193, 'HR@5': 0.3765627604600767}","{'NDCG@5': 0.24539555902215138, 'HR@5': 0.3388483585200625}","{'NDCG@5': 0.21857429144671228, 'HR@5': 0.3067869752844253}","{'NDCG@5': 0.19474758117958985, 'HR@5': 0.2730963045912654}","{'NDCG@5': 0.16780323659110963, 'HR@5': 0.24191010467264146}","{'NDCG@5': 0.13764340686756338, 'HR@5': 0.20283629917501875}","{'NDCG@5': 0.10559918567196827, 'HR@5': 0.15705914418097575}"
"{'NDCG@5': 0.3700115852952539, 'HR@5': 0.47497855304546754}","{'NDCG@5': 0.343630386852309, 'HR@5': 0.4552093476144109}","{'NDCG@5': 0.31348713147961316, 'HR@5': 0.4282253179890975}","{'NDCG@5': 0.274022862417431, 'HR@5': 0.37456242707117854}","{'NDCG@5': 0.24500087064369983, 'HR@5': 0.3380667014069828}","{'NDCG@5': 0.21935264816619784, 'HR@5': 0.30757159670459006}","{'NDCG@5': 0.19559228956330035, 'HR@5': 0.2747060470324748}","{'NDCG@5': 0.1686903150620381, 'HR@5': 0.24259423958404597}","{'NDCG@5': 0.13816664899509548, 'HR@5': 0.20426808481625416}","{'NDCG@5': 0.1058349406421334, 'HR@5': 0.15665031343690378}"
"{'NDCG@5': 0.3697310804804961, 'HR@5': 0.47698026880183014}","{'NDCG@5': 0.34244744000719907, 'HR@5': 0.45496592015579357}","{'NDCG@5': 0.31077239630015313, 'HR@5': 0.4241873611952352}","{'NDCG@5': 0.27389636794708233, 'HR@5': 0.37606267711285213}","{'NDCG@5': 0.246073569658852, 'HR@5': 0.33910891089108913}","{'NDCG@5': 0.2195977158322854, 'HR@5': 0.30629658689682226}","{'NDCG@5': 0.19597868761338388, 'HR@5': 0.2751959686450168}","{'NDCG@5': 0.16837016341556, 'HR@5': 0.24204693165492236}","{'NDCG@5': 0.13846177758267908, 'HR@5': 0.20535896911433832}","{'NDCG@5': 0.10620157542162907, 'HR@5': 0.15787680566911966}"
"{'NDCG@5': 0.3715298286068286, 'HR@5': 0.47869602516442666}","{'NDCG@5': 0.3413359020960477, 'HR@5': 0.4552093476144109}","{'NDCG@5': 0.31055722123689394, 'HR@5': 0.42317787199676965}","{'NDCG@5': 0.27320499434017065, 'HR@5': 0.3758959826637773}","{'NDCG@5': 0.24555931697571484, 'HR@5': 0.3401511203751954}","{'NDCG@5': 0.21986384625947253, 'HR@5': 0.30855237347979597}","{'NDCG@5': 0.195529266075663, 'HR@5': 0.27407614781634937}","{'NDCG@5': 0.16812309717822665, 'HR@5': 0.2419785181637819}","{'NDCG@5': 0.13808634640197567, 'HR@5': 0.20426808481625416}","{'NDCG@5': 0.10587324448074419, 'HR@5': 0.1571954210956664}"
"{'NDCG@5': 0.37126980405892174, 'HR@5': 0.4775521875893623}","{'NDCG@5': 0.34212961356878846, 'HR@5': 0.45642648490749754}","{'NDCG@5': 0.31095601471808104, 'HR@5': 0.4239854633555421}","{'NDCG@5': 0.2743373685145514, 'HR@5': 0.37722953825637606}","{'NDCG@5': 0.24602803381553306, 'HR@5': 0.33949973944762896}","{'NDCG@5': 0.21929489922564122, 'HR@5': 0.30668889760690465}","{'NDCG@5': 0.19609254357481262, 'HR@5': 0.2756858902575588}","{'NDCG@5': 0.16876916546952664, 'HR@5': 0.24307313402202915}","{'NDCG@5': 0.1386994795371448, 'HR@5': 0.2048817072339265}","{'NDCG@5': 0.10583288306740521, 'HR@5': 0.15733169801035704}"
"{'NDCG@5': 0.3694252448795053, 'HR@5': 0.4772662281955962}","{'NDCG@5': 0.3430476653309814, 'HR@5': 0.4591041869522882}","{'NDCG@5': 0.3125269208893319, 'HR@5': 0.425600646073087}","{'NDCG@5': 0.2772286429700928, 'HR@5': 0.3793965660943491}","{'NDCG@5': 0.2464147635876718, 'HR@5': 0.3397602918186555}","{'NDCG@5': 0.220215952661587, 'HR@5': 0.3086504511573166}","{'NDCG@5': 0.1957954783204107, 'HR@5': 0.2747760358342665}","{'NDCG@5': 0.16978579751184725, 'HR@5': 0.24498871177396184}","{'NDCG@5': 0.13833057337459437, 'HR@5': 0.20385900320447262}","{'NDCG@5': 0.10568933083953808, 'HR@5': 0.15726355955301172}"
"{'NDCG@5': 0.3705055970232337, 'HR@5': 0.4775521875893623}","{'NDCG@5': 0.3440633498499204, 'HR@5': 0.4561830574488802}","{'NDCG@5': 0.3126608340744739, 'HR@5': 0.42782152230971127}","{'NDCG@5': 0.27751909576639316, 'HR@5': 0.37972995499249873}","{'NDCG@5': 0.24676592692735128, 'HR@5': 0.33963001563314227}","{'NDCG@5': 0.22057572597978545, 'HR@5': 0.30874852883483717}","{'NDCG@5': 0.19712539383873326, 'HR@5': 0.27617581187010076}","{'NDCG@5': 0.16998692415170516, 'HR@5': 0.24601491414106863}","{'NDCG@5': 0.13836568387576456, 'HR@5': 0.20385900320447262}","{'NDCG@5': 0.1054106839269665, 'HR@5': 0.15733169801035704}"
"{'NDCG@5': 0.37160927054764015, 'HR@5': 0.4784100657706606}","{'NDCG@5': 0.3441518849257547, 'HR@5': 0.4571567672833496}","{'NDCG@5': 0.31180548564519034, 'HR@5': 0.4243892590349283}","{'NDCG@5': 0.2774053056656, 'HR@5': 0.37956326054342393}","{'NDCG@5': 0.24754873039960684, 'HR@5': 0.3402813965607087}","{'NDCG@5': 0.22054236591140494, 'HR@5': 0.30835621812475483}","{'NDCG@5': 0.1978845123168116, 'HR@5': 0.27722564389697646}","{'NDCG@5': 0.1705210671729063, 'HR@5': 0.24594650064992818}","{'NDCG@5': 0.13866839152867652, 'HR@5': 0.2048817072339265}","{'NDCG@5': 0.10604922546192636, 'HR@5': 0.15849005178522757}"
"{'NDCG@5': 0.37108260090107353, 'HR@5': 0.47898198455819274}","{'NDCG@5': 0.34367993956729265, 'HR@5': 0.4559396299902629}","{'NDCG@5': 0.312599565552811, 'HR@5': 0.42640823743185946}","{'NDCG@5': 0.2781111775675813, 'HR@5': 0.3817302883813969}","{'NDCG@5': 0.24732197261898214, 'HR@5': 0.34119332985930173}","{'NDCG@5': 0.22069845111727102, 'HR@5': 0.30835621812475483}","{'NDCG@5': 0.19850710826515938, 'HR@5': 0.27869540873460247}","{'NDCG@5': 0.17045269604321442, 'HR@5': 0.2467674625436136}","{'NDCG@5': 0.13869331375832009, 'HR@5': 0.20549532965159883}","{'NDCG@5': 0.10584163253290864, 'HR@5': 0.15787680566911966}"
"{'NDCG@5': 0.37260694042799064, 'HR@5': 0.48069774092078926}","{'NDCG@5': 0.3442119099444553, 'HR@5': 0.45569620253164556}","{'NDCG@5': 0.3124776847714306, 'HR@5': 0.42600444175247326}","{'NDCG@5': 0.27675106869621086, 'HR@5': 0.37972995499249873}","{'NDCG@5': 0.2472334360165851, 'HR@5': 0.34119332985930173}","{'NDCG@5': 0.2214585870327934, 'HR@5': 0.30933699489996075}","{'NDCG@5': 0.198201748831539, 'HR@5': 0.2778555431131019}","{'NDCG@5': 0.17099917923323824, 'HR@5': 0.24704111650817542}","{'NDCG@5': 0.13902478670172405, 'HR@5': 0.2045408058907752}","{'NDCG@5': 0.10692576499417103, 'HR@5': 0.15978468247478878}"
"{'NDCG@5': 0.37175466420186576, 'HR@5': 0.47869602516442666}","{'NDCG@5': 0.3449636979630992, 'HR@5': 0.45569620253164556}","{'NDCG@5': 0.3142880850458024, 'HR@5': 0.42741772663032507}","{'NDCG@5': 0.2760624746840144, 'HR@5': 0.3773962327054509}","{'NDCG@5': 0.24709349983916418, 'HR@5': 0.34067222511724854}","{'NDCG@5': 0.2210258491975561, 'HR@5': 0.30796390741467244}","{'NDCG@5': 0.19829460944959656, 'HR@5': 0.2779255319148936}","{'NDCG@5': 0.17123395779283923, 'HR@5': 0.24717794349045633}","{'NDCG@5': 0.13925620626795773, 'HR@5': 0.204745346696666}","{'NDCG@5': 0.107053400165479, 'HR@5': 0.15944399018806213}"
"{'NDCG@5': 0.37132286194095776, 'HR@5': 0.4792679439519588}","{'NDCG@5': 0.3438575617884213, 'HR@5': 0.45691333982473226}","{'NDCG@5': 0.31363428535406196, 'HR@5': 0.42620633959216636}","{'NDCG@5': 0.27728731720159977, 'HR@5': 0.3783963993999}","{'NDCG@5': 0.24723524800815216, 'HR@5': 0.3423658155289213}","{'NDCG@5': 0.22066249414001793, 'HR@5': 0.30894468418987836}","{'NDCG@5': 0.19853354276859803, 'HR@5': 0.27764557670772677}","{'NDCG@5': 0.17216003326010237, 'HR@5': 0.2492303482246699}","{'NDCG@5': 0.13935358162024103, 'HR@5': 0.2052226085770778}","{'NDCG@5': 0.10719817790270307, 'HR@5': 0.15896702098664486}"
"{'NDCG@5': 0.3716567266675648, 'HR@5': 0.48012582213325705}","{'NDCG@5': 0.3438698064398638, 'HR@5': 0.45666991236611487}","{'NDCG@5': 0.31534111566490763, 'HR@5': 0.4288310115081769}","{'NDCG@5': 0.27719477145089344, 'HR@5': 0.37856309384897485}","{'NDCG@5': 0.2477789947365072, 'HR@5': 0.34327774882751433}","{'NDCG@5': 0.22192744953292312, 'HR@5': 0.31061200470772854}","{'NDCG@5': 0.19870656572553178, 'HR@5': 0.27757558790593506}","{'NDCG@5': 0.17177787401712732, 'HR@5': 0.24745159745501813}","{'NDCG@5': 0.13942079411035022, 'HR@5': 0.2048817072339265}","{'NDCG@5': 0.10710662893971894, 'HR@5': 0.1595802671027528}"
"{'NDCG@5': 0.37348767564289875, 'HR@5': 0.4804117815270232}","{'NDCG@5': 0.34359393560766427, 'HR@5': 0.45666991236611487}","{'NDCG@5': 0.31433142418018084, 'HR@5': 0.4258025439127801}","{'NDCG@5': 0.27799019112055323, 'HR@5': 0.3788964827471245}","{'NDCG@5': 0.2476014313001023, 'HR@5': 0.3418447107868682}","{'NDCG@5': 0.22196568733813038, 'HR@5': 0.31100431541781093}","{'NDCG@5': 0.19864782837678333, 'HR@5': 0.2768057110862262}","{'NDCG@5': 0.17222929423063474, 'HR@5': 0.24881986727782718}","{'NDCG@5': 0.140043355829391, 'HR@5': 0.20583623099475012}","{'NDCG@5': 0.10690411300494379, 'HR@5': 0.15883074407195422}"
"{'NDCG@5': 0.3724749651336158, 'HR@5': 0.48012582213325705}","{'NDCG@5': 0.34400507206996145, 'HR@5': 0.45666991236611487}","{'NDCG@5': 0.3160255659861527, 'HR@5': 0.42741772663032507}","{'NDCG@5': 0.2764656331625056, 'HR@5': 0.3780630105017503}","{'NDCG@5': 0.24758357696688324, 'HR@5': 0.3423658155289213}","{'NDCG@5': 0.22232866800451032, 'HR@5': 0.31080816006276973}","{'NDCG@5': 0.19793560305339686, 'HR@5': 0.2768756998880179}","{'NDCG@5': 0.17215378981554236, 'HR@5': 0.24827255934870357}","{'NDCG@5': 0.1395264184766745, 'HR@5': 0.20494988750255677}","{'NDCG@5': 0.10686892849668511, 'HR@5': 0.15869446715726357}"
"{'NDCG@5': 0.3732522055201781, 'HR@5': 0.4804117815270232}","{'NDCG@5': 0.34413282329006273, 'HR@5': 0.45496592015579357}","{'NDCG@5': 0.31559516334379695, 'HR@5': 0.42782152230971127}","{'NDCG@5': 0.27629762616377473, 'HR@5': 0.3798966494415736}","{'NDCG@5': 0.24731191205331193, 'HR@5': 0.34301719645648776}","{'NDCG@5': 0.22191025437766723, 'HR@5': 0.3109062377402903}","{'NDCG@5': 0.19878360595484051, 'HR@5': 0.2777155655095185}","{'NDCG@5': 0.1717142176287738, 'HR@5': 0.24704111650817542}","{'NDCG@5': 0.13971081280086317, 'HR@5': 0.20563169018885935}","{'NDCG@5': 0.10745276061495979, 'HR@5': 0.1590351594439902}"
"{'NDCG@5': 0.37355409170338094, 'HR@5': 0.4812696597083214}","{'NDCG@5': 0.3455859118146099, 'HR@5': 0.4574001947419669}","{'NDCG@5': 0.31709720373680694, 'HR@5': 0.4286291136684838}","{'NDCG@5': 0.2765446821287687, 'HR@5': 0.37789631605267543}","{'NDCG@5': 0.2470071351248607, 'HR@5': 0.34171443460135487}","{'NDCG@5': 0.22206845541850995, 'HR@5': 0.3112985484503727}","{'NDCG@5': 0.19792544011546295, 'HR@5': 0.27624580067189247}","{'NDCG@5': 0.1719777202664599, 'HR@5': 0.2479304918930013}","{'NDCG@5': 0.14019443761810538, 'HR@5': 0.20576805072611987}","{'NDCG@5': 0.10779003597108042, 'HR@5': 0.1601253747615154}"
"{'NDCG@5': 0.37353102749832545, 'HR@5': 0.48269945667715186}","{'NDCG@5': 0.34672442741365816, 'HR@5': 0.46032132424537486}","{'NDCG@5': 0.3170403536965123, 'HR@5': 0.42923480718756307}","{'NDCG@5': 0.27634856029907207, 'HR@5': 0.37856309384897485}","{'NDCG@5': 0.24654548338621757, 'HR@5': 0.3415841584158416}","{'NDCG@5': 0.22125355455178422, 'HR@5': 0.30933699489996075}","{'NDCG@5': 0.19844241518350347, 'HR@5': 0.27750559910414335}","{'NDCG@5': 0.1721699971077458, 'HR@5': 0.2479304918930013}","{'NDCG@5': 0.14028589306808073, 'HR@5': 0.20644985341242245}","{'NDCG@5': 0.10788029046421027, 'HR@5': 0.16032979013355136}"
"{'NDCG@5': 0.37368109956357454, 'HR@5': 0.48298541607091794}","{'NDCG@5': 0.34759877095756164, 'HR@5': 0.46153846153846156}","{'NDCG@5': 0.31787999652818366, 'HR@5': 0.4306480920654149}","{'NDCG@5': 0.27657413520609875, 'HR@5': 0.38006334389064844}","{'NDCG@5': 0.246849954211162, 'HR@5': 0.3427566440854612}","{'NDCG@5': 0.22149148384106032, 'HR@5': 0.30953315025500194}","{'NDCG@5': 0.19853037554098388, 'HR@5': 0.27715565509518475}","{'NDCG@5': 0.17257828328826502, 'HR@5': 0.24902510775124856}","{'NDCG@5': 0.14057882588064233, 'HR@5': 0.20631349287516193}","{'NDCG@5': 0.10740640616727688, 'HR@5': 0.15944399018806213}"
"{'NDCG@5': 0.3734247645511504, 'HR@5': 0.48298541607091794}","{'NDCG@5': 0.3490556167692805, 'HR@5': 0.46105160662122685}","{'NDCG@5': 0.3181047438161427, 'HR@5': 0.4298405007066424}","{'NDCG@5': 0.27822425748621227, 'HR@5': 0.38139689948324723}","{'NDCG@5': 0.2475030865463011, 'HR@5': 0.3423658155289213}","{'NDCG@5': 0.2220742142638999, 'HR@5': 0.31021969399764615}","{'NDCG@5': 0.19817279834159582, 'HR@5': 0.27617581187010076}","{'NDCG@5': 0.17278848008325878, 'HR@5': 0.24895669426010808}","{'NDCG@5': 0.14045868052937238, 'HR@5': 0.20672257448694348}","{'NDCG@5': 0.10764171795967417, 'HR@5': 0.1593758517307168}"
"{'NDCG@5': 0.37394572972056905, 'HR@5': 0.4824134972833858}","{'NDCG@5': 0.34741378508238235, 'HR@5': 0.46105160662122685}","{'NDCG@5': 0.31751732430804047, 'HR@5': 0.42903290934787}","{'NDCG@5': 0.277310540361746, 'HR@5': 0.3793965660943491}","{'NDCG@5': 0.24684885447056443, 'HR@5': 0.3414538822303283}","{'NDCG@5': 0.22243206636917512, 'HR@5': 0.30953315025500194}","{'NDCG@5': 0.19906834450292368, 'HR@5': 0.27848544232922734}","{'NDCG@5': 0.1724459939757757, 'HR@5': 0.24834097283984402}","{'NDCG@5': 0.14043152907545128, 'HR@5': 0.20610895206927116}","{'NDCG@5': 0.10813359300801399, 'HR@5': 0.16032979013355136}"
"{'NDCG@5': 0.3723876993175819, 'HR@5': 0.4812696597083214}","{'NDCG@5': 0.34804854539959906, 'HR@5': 0.4617818889970789}","{'NDCG@5': 0.31675927256636077, 'HR@5': 0.4282253179890975}","{'NDCG@5': 0.2780762392740965, 'HR@5': 0.3812302050341724}","{'NDCG@5': 0.24784543722040445, 'HR@5': 0.3418447107868682}","{'NDCG@5': 0.2226226985839839, 'HR@5': 0.30982738328756376}","{'NDCG@5': 0.19897277064902294, 'HR@5': 0.2783454647256439}","{'NDCG@5': 0.17260830142226224, 'HR@5': 0.24875145378668673}","{'NDCG@5': 0.14105887499446138, 'HR@5': 0.2069952955614645}","{'NDCG@5': 0.10799443901317732, 'HR@5': 0.15917143635868083}"
"{'NDCG@5': 0.3728055023428958, 'HR@5': 0.47869602516442666}","{'NDCG@5': 0.34646527453103687, 'HR@5': 0.46105160662122685}","{'NDCG@5': 0.317045611220214, 'HR@5': 0.4296386028669493}","{'NDCG@5': 0.2782253896186734, 'HR@5': 0.38039673278879815}","{'NDCG@5': 0.24715133081667431, 'HR@5': 0.3397602918186555}","{'NDCG@5': 0.22266004002907552, 'HR@5': 0.3103177716751667}","{'NDCG@5': 0.1993540999459423, 'HR@5': 0.279045352743561}","{'NDCG@5': 0.17247859190970405, 'HR@5': 0.24820414585756312}","{'NDCG@5': 0.14101122160464308, 'HR@5': 0.20665439421831322}","{'NDCG@5': 0.10778497472802524, 'HR@5': 0.15964840556009813}"
"{'NDCG@5': 0.37237502779180126, 'HR@5': 0.4812696597083214}","{'NDCG@5': 0.3472320146753003, 'HR@5': 0.4620253164556962}","{'NDCG@5': 0.3176944866451336, 'HR@5': 0.4300423985463356}","{'NDCG@5': 0.27877801189989787, 'HR@5': 0.3802300383397233}","{'NDCG@5': 0.24724382171123885, 'HR@5': 0.3405419489317353}","{'NDCG@5': 0.22263191718012068, 'HR@5': 0.309042761867399}","{'NDCG@5': 0.19980600341715804, 'HR@5': 0.2788353863381859}","{'NDCG@5': 0.1726950621771873, 'HR@5': 0.24861462680440582}","{'NDCG@5': 0.14199172685509018, 'HR@5': 0.20876798254585124}","{'NDCG@5': 0.10848652535401493, 'HR@5': 0.16046606704824204}"
"{'NDCG@5': 0.3741645292816684, 'HR@5': 0.4815556191020875}","{'NDCG@5': 0.3479711689547852, 'HR@5': 0.4617818889970789}","{'NDCG@5': 0.31653967874911554, 'HR@5': 0.4284272158287906}","{'NDCG@5': 0.27990089942878804, 'HR@5': 0.38339723287214533}","{'NDCG@5': 0.24696990826373047, 'HR@5': 0.34080250130276185}","{'NDCG@5': 0.22317890549134073, 'HR@5': 0.3101216163201255}","{'NDCG@5': 0.19998709339639678, 'HR@5': 0.2777855543113102}","{'NDCG@5': 0.17283201093559625, 'HR@5': 0.24840938633098447}","{'NDCG@5': 0.1420161493379628, 'HR@5': 0.20801799959091838}","{'NDCG@5': 0.1087603329201649, 'HR@5': 0.16026165167620604}"
