test0,test1,test2,test3,test4,test5,test6,test7,test8,test9
"{'NDCG@5': 0.4740426413077845, 'HR@5': 0.6079496711466972}","{'NDCG@5': 0.4283286366480135, 'HR@5': 0.557935735150925}","{'NDCG@5': 0.39794156395651126, 'HR@5': 0.5277609529578033}","{'NDCG@5': 0.37409983687280657, 'HR@5': 0.4995832638773129}","{'NDCG@5': 0.34130679051301993, 'HR@5': 0.4605263157894737}","{'NDCG@5': 0.326938135909443, 'HR@5': 0.4372302863868184}","{'NDCG@5': 0.31291317265310126, 'HR@5': 0.4144736842105263}","{'NDCG@5': 0.28334392355694615, 'HR@5': 0.38400492577136214}","{'NDCG@5': 0.24143861936358518, 'HR@5': 0.3325833503784005}","{'NDCG@5': 0.20128073971611543, 'HR@5': 0.28018533660397926}"
"{'NDCG@5': 0.47192450755778326, 'HR@5': 0.6053760366028024}","{'NDCG@5': 0.4281677067744379, 'HR@5': 0.5576923076923077}","{'NDCG@5': 0.3976596383732381, 'HR@5': 0.5279628507974965}","{'NDCG@5': 0.3747590081968149, 'HR@5': 0.5002500416736123}","{'NDCG@5': 0.34088082210596826, 'HR@5': 0.4603960396039604}","{'NDCG@5': 0.32679224965858367, 'HR@5': 0.43732836406433895}","{'NDCG@5': 0.31304486268900783, 'HR@5': 0.4144736842105263}","{'NDCG@5': 0.28366013417313113, 'HR@5': 0.38414175275364304}","{'NDCG@5': 0.24160876398438938, 'HR@5': 0.33346969387059383}","{'NDCG@5': 0.20129487364238782, 'HR@5': 0.28011719814663394}"
"{'NDCG@5': 0.47212881075429597, 'HR@5': 0.6042321990277381}","{'NDCG@5': 0.42802780453576666, 'HR@5': 0.5574488802336903}","{'NDCG@5': 0.3979463156947603, 'HR@5': 0.5285685443165759}","{'NDCG@5': 0.3748623820665435, 'HR@5': 0.5002500416736123}","{'NDCG@5': 0.3414874405687305, 'HR@5': 0.4602657634184471}","{'NDCG@5': 0.32660044298197405, 'HR@5': 0.43654374264417417}","{'NDCG@5': 0.31312943222430056, 'HR@5': 0.4141937290033595}","{'NDCG@5': 0.28305354649220915, 'HR@5': 0.3831155503865362}","{'NDCG@5': 0.24121983772152683, 'HR@5': 0.332992431990182}","{'NDCG@5': 0.20102999076518602, 'HR@5': 0.2799809212319433}"
"{'NDCG@5': 0.4725325237081832, 'HR@5': 0.6056619959965684}","{'NDCG@5': 0.4275375008337377, 'HR@5': 0.5562317429406037}","{'NDCG@5': 0.39780493081287177, 'HR@5': 0.526953361599031}","{'NDCG@5': 0.3743725986511818, 'HR@5': 0.5004167361226871}","{'NDCG@5': 0.3415702644886794, 'HR@5': 0.46130797290255343}","{'NDCG@5': 0.3264818413315459, 'HR@5': 0.43654374264417417}","{'NDCG@5': 0.31255829540201086, 'HR@5': 0.414053751399776}","{'NDCG@5': 0.28311377600953896, 'HR@5': 0.38304713689539577}","{'NDCG@5': 0.24097645406530765, 'HR@5': 0.3323788095725097}","{'NDCG@5': 0.20073247536916056, 'HR@5': 0.27895884437176344}"
"{'NDCG@5': 0.4715084548279674, 'HR@5': 0.6030883614526737}","{'NDCG@5': 0.4280379071587199, 'HR@5': 0.5576923076923077}","{'NDCG@5': 0.3981400846434307, 'HR@5': 0.5283666464768827}","{'NDCG@5': 0.3735690615342464, 'HR@5': 0.49941656942823803}","{'NDCG@5': 0.3414133620853859, 'HR@5': 0.46104742053152686}","{'NDCG@5': 0.3266663882943058, 'HR@5': 0.4364456649666536}","{'NDCG@5': 0.3127104170181514, 'HR@5': 0.41468365061590146}","{'NDCG@5': 0.2832398746539999, 'HR@5': 0.383389204351098}","{'NDCG@5': 0.24120999429355253, 'HR@5': 0.33265153064703074}","{'NDCG@5': 0.20050966342579052, 'HR@5': 0.2786181520850368}"
"{'NDCG@5': 0.4709917930447612, 'HR@5': 0.6022304832713755}","{'NDCG@5': 0.4279909133017268, 'HR@5': 0.5576923076923077}","{'NDCG@5': 0.39790968864826365, 'HR@5': 0.527155259438724}","{'NDCG@5': 0.3723776861353618, 'HR@5': 0.49791631938656444}","{'NDCG@5': 0.3411714806412719, 'HR@5': 0.46000521104742054}","{'NDCG@5': 0.3264701088413485, 'HR@5': 0.4356610435464888}","{'NDCG@5': 0.31252751321795347, 'HR@5': 0.4141937290033595}","{'NDCG@5': 0.28325218672072666, 'HR@5': 0.3835260313333789}","{'NDCG@5': 0.24141735920636298, 'HR@5': 0.3334015136019636}","{'NDCG@5': 0.20056524723700395, 'HR@5': 0.2793676751158354}"
"{'NDCG@5': 0.47094162132380496, 'HR@5': 0.6013726050900772}","{'NDCG@5': 0.4285367434246672, 'HR@5': 0.557205452775073}","{'NDCG@5': 0.39827080279647437, 'HR@5': 0.526953361599031}","{'NDCG@5': 0.37271640106182946, 'HR@5': 0.49758293048841473}","{'NDCG@5': 0.3410013880137328, 'HR@5': 0.46091714434601355}","{'NDCG@5': 0.3264570398678118, 'HR@5': 0.4355629658689682}","{'NDCG@5': 0.31206760951423507, 'HR@5': 0.41363381858902576}","{'NDCG@5': 0.2833825408269784, 'HR@5': 0.3835260313333789}","{'NDCG@5': 0.24178021761888557, 'HR@5': 0.3331969727960728}","{'NDCG@5': 0.20074407160003127, 'HR@5': 0.27902698282910876}"
"{'NDCG@5': 0.47179173542516134, 'HR@5': 0.6028024020589077}","{'NDCG@5': 0.4280402257095274, 'HR@5': 0.5567185978578384}","{'NDCG@5': 0.3971796238658172, 'HR@5': 0.5265495659196446}","{'NDCG@5': 0.3727829782569407, 'HR@5': 0.4977496249374896}","{'NDCG@5': 0.34077855728399153, 'HR@5': 0.4603960396039604}","{'NDCG@5': 0.32636870497462206, 'HR@5': 0.43526873283640644}","{'NDCG@5': 0.3118337505357364, 'HR@5': 0.41258398656215006}","{'NDCG@5': 0.28341120511893814, 'HR@5': 0.3838680987890812}","{'NDCG@5': 0.24176411497270078, 'HR@5': 0.33374241494511486}","{'NDCG@5': 0.20046554377900977, 'HR@5': 0.2791632597437994}"
"{'NDCG@5': 0.4719606497748417, 'HR@5': 0.6033743208464398}","{'NDCG@5': 0.42810011874816883, 'HR@5': 0.5574488802336903}","{'NDCG@5': 0.39735127835556733, 'HR@5': 0.5273571572784171}","{'NDCG@5': 0.3720276174726543, 'HR@5': 0.4970828471411902}","{'NDCG@5': 0.34060786974438695, 'HR@5': 0.4601354872329338}","{'NDCG@5': 0.3261299733954667, 'HR@5': 0.43468026677128285}","{'NDCG@5': 0.31150914602811175, 'HR@5': 0.4119540873460246}","{'NDCG@5': 0.2833251593824602, 'HR@5': 0.3839365122802217}","{'NDCG@5': 0.24155853076802672, 'HR@5': 0.33292425172155177}","{'NDCG@5': 0.20067496769173124, 'HR@5': 0.27895884437176344}"
"{'NDCG@5': 0.47128571602630787, 'HR@5': 0.6019445238776093}","{'NDCG@5': 0.4286716132789344, 'HR@5': 0.557935735150925}","{'NDCG@5': 0.3970766426209833, 'HR@5': 0.526953361599031}","{'NDCG@5': 0.3715112242425037, 'HR@5': 0.497249541590265}","{'NDCG@5': 0.3403545494835999, 'HR@5': 0.4592235539343408}","{'NDCG@5': 0.32531094904168356, 'HR@5': 0.4334052569635151}","{'NDCG@5': 0.31152066324664585, 'HR@5': 0.4117441209406495}","{'NDCG@5': 0.2828435242498752, 'HR@5': 0.3835944448245194}","{'NDCG@5': 0.24114495661218063, 'HR@5': 0.332719710915661}","{'NDCG@5': 0.2000060163858367, 'HR@5': 0.2780730444262742}"
"{'NDCG@5': 0.4707746038735394, 'HR@5': 0.6019445238776093}","{'NDCG@5': 0.4279603483252097, 'HR@5': 0.5567185978578384}","{'NDCG@5': 0.3966570688233948, 'HR@5': 0.5259438724005653}","{'NDCG@5': 0.37137198238117447, 'HR@5': 0.49658276379396565}","{'NDCG@5': 0.34078173139084494, 'HR@5': 0.45961438249088066}","{'NDCG@5': 0.3259816923458298, 'HR@5': 0.4343860337387211}","{'NDCG@5': 0.31153681351836243, 'HR@5': 0.41209406494960804}","{'NDCG@5': 0.2827536825085107, 'HR@5': 0.3834576178422385}","{'NDCG@5': 0.24121775265910428, 'HR@5': 0.332719710915661}","{'NDCG@5': 0.20067828265539947, 'HR@5': 0.2788907059144181}"
"{'NDCG@5': 0.47139720358328663, 'HR@5': 0.6028024020589077}","{'NDCG@5': 0.4281495562835677, 'HR@5': 0.5584225900681596}","{'NDCG@5': 0.39624525899124124, 'HR@5': 0.5249343832020997}","{'NDCG@5': 0.37171752077016107, 'HR@5': 0.4964160693448908}","{'NDCG@5': 0.3401354308560459, 'HR@5': 0.45870244919228764}","{'NDCG@5': 0.3257216293688226, 'HR@5': 0.43409180070615927}","{'NDCG@5': 0.31163408721218927, 'HR@5': 0.4118141097424412}","{'NDCG@5': 0.2829479649345992, 'HR@5': 0.3834576178422385}","{'NDCG@5': 0.24132559409723478, 'HR@5': 0.33312879252744254}","{'NDCG@5': 0.20049170825214144, 'HR@5': 0.2781411828836195}"
"{'NDCG@5': 0.4719323532963753, 'HR@5': 0.6030883614526737}","{'NDCG@5': 0.42821230149528433, 'HR@5': 0.5574488802336903}","{'NDCG@5': 0.3971448366109834, 'HR@5': 0.5259438724005653}","{'NDCG@5': 0.3707809455622049, 'HR@5': 0.49441573595599264}","{'NDCG@5': 0.33973110265630824, 'HR@5': 0.4584418968212611}","{'NDCG@5': 0.32594753504581375, 'HR@5': 0.4343860337387211}","{'NDCG@5': 0.31121822609543315, 'HR@5': 0.4108342665173572}","{'NDCG@5': 0.2824597566118676, 'HR@5': 0.38291030991311487}","{'NDCG@5': 0.24120328979842415, 'HR@5': 0.33312879252744254}","{'NDCG@5': 0.20031465834163328, 'HR@5': 0.2778686290542382}"
"{'NDCG@5': 0.4726067780367125, 'HR@5': 0.6042321990277381}","{'NDCG@5': 0.4277069562544235, 'HR@5': 0.5589094449853943}","{'NDCG@5': 0.3964073413926005, 'HR@5': 0.5243286896830204}","{'NDCG@5': 0.37133356773088766, 'HR@5': 0.4954159026504417}","{'NDCG@5': 0.3396295576995145, 'HR@5': 0.4577905158936946}","{'NDCG@5': 0.3253752923258813, 'HR@5': 0.4333071792859945}","{'NDCG@5': 0.3112934840755494, 'HR@5': 0.41111422172452405}","{'NDCG@5': 0.282435443104433, 'HR@5': 0.38318396387767667}","{'NDCG@5': 0.24074899850663414, 'HR@5': 0.33244698984113996}","{'NDCG@5': 0.19992863843003916, 'HR@5': 0.2772553829381303}"
"{'NDCG@5': 0.4716127030265392, 'HR@5': 0.6010866456963111}","{'NDCG@5': 0.42741381458144995, 'HR@5': 0.558666017526777}","{'NDCG@5': 0.3960298654093566, 'HR@5': 0.5245305875227135}","{'NDCG@5': 0.37216389072499845, 'HR@5': 0.4959159859976663}","{'NDCG@5': 0.3396590348895561, 'HR@5': 0.4589630015633142}","{'NDCG@5': 0.32460927359948494, 'HR@5': 0.43242448018830915}","{'NDCG@5': 0.31139617657297175, 'HR@5': 0.41153415453527437}","{'NDCG@5': 0.28285598326784217, 'HR@5': 0.38304713689539577}","{'NDCG@5': 0.24089641850002302, 'HR@5': 0.33292425172155177}","{'NDCG@5': 0.20068902782419804, 'HR@5': 0.2784818751703461}"
"{'NDCG@5': 0.47096030876152606, 'HR@5': 0.6010866456963111}","{'NDCG@5': 0.4279171112623468, 'HR@5': 0.5581791626095424}","{'NDCG@5': 0.3963090342272552, 'HR@5': 0.5251362810417929}","{'NDCG@5': 0.3709192237714837, 'HR@5': 0.4955825970995166}","{'NDCG@5': 0.33953540262106174, 'HR@5': 0.45961438249088066}","{'NDCG@5': 0.3241463144848893, 'HR@5': 0.43193409180070613}","{'NDCG@5': 0.31130048344271344, 'HR@5': 0.4116041433370661}","{'NDCG@5': 0.28243181303178877, 'HR@5': 0.3824314154751317}","{'NDCG@5': 0.24048321921363716, 'HR@5': 0.3323788095725097}","{'NDCG@5': 0.2003292054924584, 'HR@5': 0.2782093213409648}"
"{'NDCG@5': 0.4712806830676735, 'HR@5': 0.6016585644838433}","{'NDCG@5': 0.42830314843381234, 'HR@5': 0.5574488802336903}","{'NDCG@5': 0.3960965118763825, 'HR@5': 0.5245305875227135}","{'NDCG@5': 0.37017898119956094, 'HR@5': 0.494082347057843}","{'NDCG@5': 0.3398440326525799, 'HR@5': 0.4592235539343408}","{'NDCG@5': 0.3243555388134671, 'HR@5': 0.43222832483326795}","{'NDCG@5': 0.311476651103101, 'HR@5': 0.4122340425531915}","{'NDCG@5': 0.28233514133600746, 'HR@5': 0.38195252103714855}","{'NDCG@5': 0.24069744512093597, 'HR@5': 0.33278789118429125}","{'NDCG@5': 0.20023352215239396, 'HR@5': 0.2775279367675116}"
"{'NDCG@5': 0.47182260798516323, 'HR@5': 0.6022304832713755}","{'NDCG@5': 0.42728908536862825, 'HR@5': 0.5569620253164557}","{'NDCG@5': 0.3967531512667369, 'HR@5': 0.5251362810417929}","{'NDCG@5': 0.3704025553919198, 'HR@5': 0.49391565260876813}","{'NDCG@5': 0.3402844184856236, 'HR@5': 0.46000521104742054}","{'NDCG@5': 0.3246214821053345, 'HR@5': 0.4327187132208709}","{'NDCG@5': 0.3112996812213652, 'HR@5': 0.41216405375139975}","{'NDCG@5': 0.28239893573186386, 'HR@5': 0.3827050694396935}","{'NDCG@5': 0.2401712047530342, 'HR@5': 0.33231062930387945}","{'NDCG@5': 0.19978000021550962, 'HR@5': 0.27684655219405835}"
"{'NDCG@5': 0.47233571975238287, 'HR@5': 0.6028024020589077}","{'NDCG@5': 0.4270283492150916, 'HR@5': 0.5569620253164557}","{'NDCG@5': 0.39598657417604916, 'HR@5': 0.5241267918433272}","{'NDCG@5': 0.3693887723866581, 'HR@5': 0.4927487914652442}","{'NDCG@5': 0.3393317474708565, 'HR@5': 0.4593538301198541}","{'NDCG@5': 0.3243353341577808, 'HR@5': 0.43203216947822676}","{'NDCG@5': 0.3107642324310488, 'HR@5': 0.41097424412094063}","{'NDCG@5': 0.28233670190801285, 'HR@5': 0.3822945884928508}","{'NDCG@5': 0.2405032268383509, 'HR@5': 0.3325151701097702}","{'NDCG@5': 0.19971203423566788, 'HR@5': 0.276778413736713}"
"{'NDCG@5': 0.4713560213231733, 'HR@5': 0.6002287675150129}","{'NDCG@5': 0.42638327173411117, 'HR@5': 0.5562317429406037}","{'NDCG@5': 0.39558579058753995, 'HR@5': 0.5247324853624066}","{'NDCG@5': 0.3697921844475793, 'HR@5': 0.4935822637106184}","{'NDCG@5': 0.33931513745842307, 'HR@5': 0.45883272537780095}","{'NDCG@5': 0.32427130230546686, 'HR@5': 0.4321302471557473}","{'NDCG@5': 0.31048578194247356, 'HR@5': 0.41132418812989924}","{'NDCG@5': 0.28150787923099746, 'HR@5': 0.3815420400903058}","{'NDCG@5': 0.2401264473899543, 'HR@5': 0.33210608849798867}","{'NDCG@5': 0.1988528609837819, 'HR@5': 0.2754837830471518}"
"{'NDCG@5': 0.4713840081082195, 'HR@5': 0.5999428081212468}","{'NDCG@5': 0.4258496865913074, 'HR@5': 0.5557448880233691}","{'NDCG@5': 0.39501203407572205, 'HR@5': 0.5231173026448617}","{'NDCG@5': 0.3694390658457186, 'HR@5': 0.4922487081180197}","{'NDCG@5': 0.3385647433428585, 'HR@5': 0.4577905158936946}","{'NDCG@5': 0.3232003430415508, 'HR@5': 0.430757159670459}","{'NDCG@5': 0.31032672573154085, 'HR@5': 0.41048432250839867}","{'NDCG@5': 0.28170145374891986, 'HR@5': 0.3821577615105699}","{'NDCG@5': 0.2401114585113518, 'HR@5': 0.3312879252744256}","{'NDCG@5': 0.1988701410023874, 'HR@5': 0.2754156445898065}"
"{'NDCG@5': 0.47191489143261733, 'HR@5': 0.6010866456963111}","{'NDCG@5': 0.4247864050798895, 'HR@5': 0.5537974683544303}","{'NDCG@5': 0.39522361874206136, 'HR@5': 0.5239248940036342}","{'NDCG@5': 0.36911130851444207, 'HR@5': 0.4935822637106184}","{'NDCG@5': 0.33812255851442785, 'HR@5': 0.45622720166753516}","{'NDCG@5': 0.32381524855718685, 'HR@5': 0.4311494703805414}","{'NDCG@5': 0.31047227055077925, 'HR@5': 0.4109042553191489}","{'NDCG@5': 0.28148071926066276, 'HR@5': 0.38147362659916534}","{'NDCG@5': 0.2402803395360663, 'HR@5': 0.33183336742346764}","{'NDCG@5': 0.19886255448587542, 'HR@5': 0.2751430907604252}"
"{'NDCG@5': 0.47155066334726725, 'HR@5': 0.600800686302545}","{'NDCG@5': 0.4258429074612031, 'HR@5': 0.5562317429406037}","{'NDCG@5': 0.39544694367978267, 'HR@5': 0.5245305875227135}","{'NDCG@5': 0.36865999080293516, 'HR@5': 0.49208201366894483}","{'NDCG@5': 0.3383537915514688, 'HR@5': 0.45661803022407504}","{'NDCG@5': 0.3236550450549391, 'HR@5': 0.4306590819929384}","{'NDCG@5': 0.3103180515222859, 'HR@5': 0.41013437849944007}","{'NDCG@5': 0.2816484228108831, 'HR@5': 0.3811315591434631}","{'NDCG@5': 0.24008238881226082, 'HR@5': 0.33162882661757687}","{'NDCG@5': 0.19879288784732005, 'HR@5': 0.2754156445898065}"
"{'NDCG@5': 0.4708320230026338, 'HR@5': 0.5999428081212468}","{'NDCG@5': 0.4258527019104732, 'HR@5': 0.5567185978578384}","{'NDCG@5': 0.39562215148695773, 'HR@5': 0.5243286896830204}","{'NDCG@5': 0.36835555192673214, 'HR@5': 0.4912485414235706}","{'NDCG@5': 0.3381022737774227, 'HR@5': 0.4568785825951016}","{'NDCG@5': 0.32296552185014943, 'HR@5': 0.42938407218517066}","{'NDCG@5': 0.31013822765317006, 'HR@5': 0.41006438969764836}","{'NDCG@5': 0.2814768347661913, 'HR@5': 0.3815420400903058}","{'NDCG@5': 0.23956333482110356, 'HR@5': 0.33149246608031635}","{'NDCG@5': 0.19851954944532943, 'HR@5': 0.2750749523030799}"
"{'NDCG@5': 0.4714584824217877, 'HR@5': 0.600800686302545}","{'NDCG@5': 0.42577873036558317, 'HR@5': 0.5557448880233691}","{'NDCG@5': 0.39538377800959157, 'HR@5': 0.5247324853624066}","{'NDCG@5': 0.3679699851540558, 'HR@5': 0.49108184697449575}","{'NDCG@5': 0.3384999782307629, 'HR@5': 0.45766023970818137}","{'NDCG@5': 0.32304344798094264, 'HR@5': 0.42958022754021186}","{'NDCG@5': 0.309788659402193, 'HR@5': 0.4096444568868981}","{'NDCG@5': 0.2815028116407573, 'HR@5': 0.38147362659916534}","{'NDCG@5': 0.23960577810326872, 'HR@5': 0.3312197450057953}","{'NDCG@5': 0.1986050136799622, 'HR@5': 0.27527936767511585}"
"{'NDCG@5': 0.47154538621966585, 'HR@5': 0.6013726050900772}","{'NDCG@5': 0.4255608293040065, 'HR@5': 0.5547711781888998}","{'NDCG@5': 0.3957263311526157, 'HR@5': 0.5247324853624066}","{'NDCG@5': 0.3679486632839254, 'HR@5': 0.49074845807634604}","{'NDCG@5': 0.3383420034161102, 'HR@5': 0.4572694111516415}","{'NDCG@5': 0.32350711598925425, 'HR@5': 0.430266771282856}","{'NDCG@5': 0.30976984459015605, 'HR@5': 0.4096444568868981}","{'NDCG@5': 0.281492600758699, 'HR@5': 0.3807210781966204}","{'NDCG@5': 0.23983753744662525, 'HR@5': 0.3310833844685348}","{'NDCG@5': 0.19881491223510003, 'HR@5': 0.2754156445898065}"
